driverStandingsId,points,position,wins,raceId,driverId
11578,4,13,0,150,56
11577,1,15,0,150,50
11576,3,14,0,150,55
11575,0,20,0,150,54
11574,5,12,0,150,44
11573,7,10,0,150,8
11572,6,11,0,150,49
11571,9,6,0,150,2
11570,30,4,0,150,22
11569,47,2,2,150,14
11568,78,1,6,150,30
11615,0,19,0,151,41
11614,1,16,0,151,37
11613,15,6,0,151,31
11612,0,22,0,151,59
11611,7,10,0,151,35
11610,0,21,0,151,58
11609,0,24,0,151,60
11608,0,18,0,151,18
11607,9,9,0,151,15
11606,19,5,1,151,57
11605,31,4,2,151,23
11604,1,17,0,151,21
11603,0,23,0,151,4
11602,4,13,0,151,56
11601,1,15,0,151,50
11600,3,14,0,151,55
11599,0,20,0,151,54
11598,5,12,0,151,44
11597,9,8,0,151,8
11596,6,11,0,151,49
11595,10,7,0,151,2
11594,34,3,0,151,22
11593,47,2,2,151,14
11592,84,1,6,151,30
11639,0,19,0,152,41
11638,1,18,0,152,37
11637,15,6,0,152,31
11636,0,21,0,152,59
11635,11,7,0,152,35
11634,0,22,0,152,58
11633,0,24,0,152,60
11632,2,16,0,152,18
11631,9,10,0,152,15
11630,19,5,1,152,57
11629,41,3,3,152,23
11628,4,14,0,152,21
11627,0,23,0,152,4
11626,4,13,0,152,56
11625,1,17,0,152,50
11624,4,15,0,152,55
11623,0,20,0,152,54
11622,5,12,0,152,44
11621,9,9,0,152,8
11620,6,11,0,152,49
11619,10,8,0,152,2
11618,40,4,0,152,22
11617,47,2,2,152,14
11616,84,1,6,152,30
11663,0,19,0,153,41
11662,1,18,0,153,37
11661,15,6,0,153,31
11660,0,21,0,153,59
11659,11,7,0,153,35
11658,0,22,0,153,58
11657,0,24,0,153,60
11656,2,16,0,153,18
11655,9,10,0,153,15
11654,21,5,1,153,57
11653,44,4,3,153,23
11652,4,14,0,153,21
11651,0,23,0,153,4
11650,4,13,0,153,56
11649,1,17,0,153,50
11648,4,15,0,153,55
11647,0,20,0,153,54
11646,5,12,0,153,44
11645,9,9,0,153,8
11644,6,11,0,153,49
11643,11,8,0,153,2
11642,46,3,0,153,22
11641,51,2,2,153,14
11640,94,1,7,153,30
11687,0,19,0,154,41
11686,1,18,0,154,37
11685,15,6,0,154,31
11684,0,21,0,154,59
11683,11,7,0,154,35
11682,0,22,0,154,58
11681,0,24,0,154,60
11680,2,16,0,154,18
11679,9,10,0,154,15
11678,24,5,1,154,57
11677,44,4,3,154,23
11676,8,11,0,154,21
11675,0,23,0,154,4
11674,4,15,0,154,56
11673,1,17,0,154,50
11672,5,14,0,154,55
11671,0,20,0,154,54
11670,5,13,0,154,44
11669,9,9,0,154,8
11668,6,12,0,154,49
11667,11,8,0,154,2
11666,48,3,0,154,22
11665,57,2,2,154,14
11664,104,1,8,154,30
11712,0,24,0,155,61
11711,0,19,0,155,41
11710,3,16,0,155,37
11709,25,5,1,155,31
11708,0,21,0,155,59
11707,12,7,0,155,35
11706,0,22,0,155,58
11705,0,25,0,155,60
11704,2,17,0,155,18
11703,9,10,0,155,15
11702,24,6,1,155,57
11701,48,4,3,155,23
11700,8,11,0,155,21
11699,0,23,0,155,4
11698,4,15,0,155,56
11697,1,18,0,155,50
11696,5,14,0,155,55
11695,0,20,0,155,54
11694,5,13,0,155,44
11693,9,9,0,155,8
11692,6,12,0,155,49
11691,11,8,0,155,2
11690,54,3,0,155,22
11689,57,2,2,155,14
11688,107,1,8,155,30
11737,0,24,0,156,61
11736,0,19,0,156,41
11735,3,16,0,156,37
11734,25,6,1,156,31
11733,0,21,0,156,59
11732,12,7,0,156,35
11731,0,22,0,156,58
11730,0,25,0,156,60
11729,2,17,0,156,18
11728,12,9,0,156,15
11727,34,5,2,156,57
11726,48,4,3,156,23
11725,8,11,0,156,21
11724,0,23,0,156,4
11723,6,12,0,156,56
11722,1,18,0,156,50
11721,5,15,0,156,55
11720,0,20,0,156,54
11719,5,14,0,156,44
11718,9,10,0,156,8
11717,6,13,0,156,49
11716,12,8,0,156,2
11715,54,3,0,156,22
11714,61,2,2,156,14
11713,113,1,8,156,30
11763,0,26,0,157,62
11762,0,24,0,157,61
11761,0,19,0,157,41
11760,3,16,0,157,37
11759,31,6,1,157,31
11758,0,21,0,157,59
11757,12,7,0,157,35
11756,0,22,0,157,58
11755,0,25,0,157,60
11754,2,17,0,157,18
11753,12,9,0,157,15
11752,37,5,2,157,57
11751,49,4,3,157,23
11750,8,11,0,157,21
11749,0,23,0,157,4
11748,6,12,0,157,56
11747,1,18,0,157,50
11746,5,15,0,157,55
11745,0,20,0,157,54
11744,5,14,0,157,44
11743,9,10,0,157,8
11742,6,13,0,157,49
11741,12,8,0,157,2
11740,56,3,0,157,22
11739,65,2,2,157,14
11738,123,1,9,157,30
3077,10,1,1,158,30
3078,6,2,0,158,22
3079,4,3,0,158,23
3080,3,4,0,158,35
3081,2,5,0,158,21
3082,1,6,0,158,41
3083,0,7,0,158,25
3084,0,8,0,158,48
3085,0,9,0,158,2
3086,20,1,2,159,30
3087,6,3,0,159,22
3088,6,4,0,159,23
3089,3,7,0,159,35
3090,8,2,0,159,21
3091,1,8,0,159,41
3092,0,11,0,159,25
3093,0,13,0,159,48
3094,0,14,0,159,2
3095,4,5,0,159,49
3096,3,6,0,159,15
3097,1,9,0,159,18
3098,0,10,0,159,50
3099,0,12,0,159,37
3100,0,15,0,159,60
3101,30,1,3,160,30
3102,9,2,0,160,22
3103,6,5,0,160,23
3104,5,6,0,160,35
3105,8,3,0,160,21
3106,1,10,0,160,41
3107,0,13,0,160,25
3108,0,18,0,160,48
3109,0,19,0,160,2
3110,4,8,0,160,49
3111,3,9,0,160,15
3112,1,11,0,160,18
3113,0,14,0,160,50
3114,0,16,0,160,37
3115,0,20,0,160,60
3116,6,4,0,160,57
3117,4,7,0,160,14
3118,1,12,0,160,63
3119,0,15,0,160,56
3120,0,17,0,160,64
3121,0,21,0,160,65
3122,34,1,3,161,30
3123,9,4,0,161,22
3124,9,5,0,161,23
3125,5,7,0,161,35
3126,8,6,0,161,21
3127,1,12,0,161,41
3128,0,13,0,161,25
3129,0,17,0,161,48
3130,0,19,0,161,2
3131,4,8,0,161,49
3132,4,9,0,161,15
3133,3,10,0,161,18
3134,0,15,0,161,50
3135,0,18,0,161,37
3136,0,21,0,161,60
3137,12,3,0,161,57
3138,14,2,1,161,14
3139,1,11,0,161,63
3140,0,14,0,161,56
3141,0,16,0,161,64
3142,0,20,0,161,65
3143,0,22,0,161,55
3144,36,1,3,162,30
3145,13,4,0,162,22
3146,12,5,0,162,23
3147,5,8,0,162,35
3148,8,6,0,162,21
3149,1,12,0,162,41
3150,0,13,0,162,25
3151,0,17,0,162,48
3152,0,19,0,162,2
3153,5,7,0,162,49
3154,4,9,0,162,15
3155,3,10,0,162,18
3156,0,15,0,162,50
3157,0,18,0,162,37
3158,0,21,0,162,60
3159,22,2,1,162,57
3160,20,3,1,162,14
3161,1,11,0,162,63
3162,0,14,0,162,56
3163,0,16,0,162,64
3164,0,20,0,162,65
3165,0,22,0,162,55
3166,46,1,4,163,30
3167,16,4,0,163,22
3168,12,5,0,163,23
3169,5,8,0,163,35
3170,10,6,0,163,21
3171,1,12,0,163,41
3172,0,15,0,163,25
3173,0,19,0,163,48
3174,0,21,0,163,2
3175,5,7,0,163,49
3176,4,9,0,163,15
3177,3,10,0,163,18
3178,0,17,0,163,50
3179,1,13,0,163,37
3180,0,18,0,163,60
3181,28,2,1,163,57
3182,24,3,1,163,14
3183,1,11,0,163,63
3184,0,16,0,163,56
3185,0,14,0,163,64
3186,0,22,0,163,65
3187,0,20,0,163,55
3188,46,1,4,164,30
3189,22,4,0,164,22
3190,12,6,0,164,23
3191,5,8,0,164,35
3192,14,5,0,164,21
3193,1,13,0,164,41
3194,0,16,0,164,25
3195,0,20,0,164,48
3196,0,18,0,164,2
3197,5,7,0,164,49
3198,4,9,0,164,15
3199,3,12,0,164,18
3200,0,17,0,164,50
3201,1,14,0,164,37
3202,0,19,0,164,60
3203,29,3,1,164,57
3204,34,2,2,164,14
3205,3,11,0,164,63
3206,3,10,0,164,56
3207,0,15,0,164,64
3208,0,21,0,164,65
3209,0,22,0,164,55
3210,56,1,5,165,30
3211,28,4,0,165,22
3212,12,6,0,165,23
3213,5,8,0,165,35
3214,18,5,0,165,21
3215,1,14,0,165,41
3216,0,17,0,165,25
3217,0,20,0,165,48
3218,0,18,0,165,2
3219,5,7,0,165,49
3220,5,9,0,165,15
3221,3,12,0,165,18
3222,2,13,0,165,50
3223,1,15,0,165,37
3224,0,19,0,165,60
3225,32,3,1,165,57
3226,34,2,2,165,14
3227,3,11,0,165,63
3228,3,10,0,165,56
3229,0,16,0,165,64
3230,0,21,0,165,65
3231,0,22,0,165,55
3232,56,1,5,166,30
3233,32,4,0,166,22
3234,14,6,0,166,23
3235,8,7,0,166,35
3236,18,5,0,166,21
3237,1,14,0,166,41
3238,0,17,0,166,25
3239,0,20,0,166,48
3240,0,18,0,166,2
3241,5,9,0,166,49
3242,6,8,0,166,15
3243,3,12,0,166,18
3244,2,13,0,166,50
3245,1,15,0,166,37
3246,0,19,0,166,60
3247,38,3,1,166,57
3248,44,2,3,166,14
3249,3,11,0,166,63
3250,3,10,0,166,56
3251,0,16,0,166,64
3252,0,21,0,166,65
3253,0,22,0,166,55
3254,56,1,5,167,30
3255,36,4,0,167,22
3256,14,6,0,167,23
3257,11,7,0,167,35
3258,18,5,0,167,21
3259,1,14,0,167,41
3260,0,17,0,167,25
3261,0,19,0,167,48
3262,0,20,0,167,2
3263,5,9,0,167,49
3264,6,8,0,167,15
3265,5,10,0,167,18
3266,2,13,0,167,50
3267,1,15,0,167,37
3268,0,21,0,167,60
3269,48,3,2,167,57
3270,50,2,3,167,14
3271,4,11,0,167,63
3272,3,12,0,167,56
3273,0,16,0,167,64
3274,0,18,0,167,65
3275,0,22,0,167,55
3276,0,23,0,167,54
3277,56,1,5,168,30
3278,46,4,1,168,22
3279,14,6,0,168,23
3280,11,7,0,168,35
3281,18,5,0,168,21
3282,1,15,0,168,41
3283,0,17,0,168,25
3284,0,19,0,168,48
3285,0,20,0,168,2
3286,5,11,0,168,49
3287,6,9,0,168,15
3288,8,8,0,168,18
3289,2,13,0,168,50
3290,2,14,0,168,37
3291,0,21,0,168,60
3292,54,3,2,168,57
3293,54,2,3,168,14
3294,6,10,0,168,63
3295,3,12,0,168,56
3296,0,16,0,168,64
3297,0,18,0,168,65
3298,0,22,0,168,55
3299,0,23,0,168,54
3300,62,2,5,169,30
3301,49,4,1,169,22
3302,16,6,0,169,23
3303,11,7,0,169,35
3304,18,5,0,169,21
3305,1,15,0,169,41
3306,0,17,0,169,25
3307,0,19,0,169,48
3308,0,20,0,169,2
3309,6,9,0,169,49
3310,6,10,0,169,15
3311,8,8,0,169,18
3312,2,13,0,169,50
3313,2,14,0,169,37
3314,0,21,0,169,60
3315,64,1,3,169,57
3316,58,3,3,169,14
3317,6,11,0,169,63
3318,3,12,0,169,56
3319,0,16,0,169,64
3320,0,18,0,169,65
3321,0,22,0,169,55
3322,0,23,0,169,54
3323,68,2,5,170,30
3324,49,4,1,170,22
3325,20,5,0,170,23
3326,11,7,0,170,35
3327,18,6,0,170,21
3328,1,15,0,170,41
3329,0,18,0,170,25
3330,0,19,0,170,48
3331,0,20,0,170,2
3332,7,9,0,170,49
3333,6,10,0,170,15
3334,10,8,0,170,18
3335,2,13,0,170,50
3336,2,14,0,170,37
3337,0,21,0,170,60
3338,74,1,4,170,57
3339,61,3,3,170,14
3340,6,11,0,170,63
3341,3,12,0,170,56
3342,0,16,0,170,64
3343,0,17,0,170,65
3344,0,22,0,170,55
3345,0,23,0,170,54
3346,78,2,6,171,30
3347,49,4,1,171,22
3348,24,5,0,171,23
3349,11,7,0,171,35
3350,18,6,0,171,21
3351,2,15,0,171,41
3352,2,14,0,171,25
3353,0,19,0,171,48
3354,0,20,0,171,2
3355,7,9,0,171,49
3356,6,10,0,171,15
3357,10,8,0,171,18
3358,5,12,0,171,50
3359,2,16,0,171,37
3360,0,21,0,171,60
3361,80,1,4,171,57
3362,61,3,3,171,14
3363,6,11,0,171,63
3364,3,13,0,171,56
3365,0,17,0,171,64
3366,0,18,0,171,65
3367,0,22,0,171,55
3368,0,23,0,171,54
3369,88,1,7,172,30
3370,55,4,1,172,22
3371,24,5,0,172,23
3372,14,7,0,172,35
3373,18,6,0,172,21
3374,3,14,0,172,41
3375,2,15,0,172,25
3376,0,19,0,172,48
3377,0,20,0,172,2
3378,11,8,0,172,49
3379,6,10,0,172,15
3380,10,9,0,172,18
3381,5,12,0,172,50
3382,2,16,0,172,37
3383,0,21,0,172,60
3384,80,2,4,172,57
3385,63,3,3,172,14
3386,6,11,0,172,63
3387,3,13,0,172,56
3388,0,17,0,172,64
3389,0,18,0,172,65
3390,0,22,0,172,55
3391,0,23,0,172,54
3392,98,1,8,173,30
3393,58,4,1,173,22
3394,24,5,0,173,23
3395,15,7,0,173,35
3396,18,6,0,173,21
3397,3,14,0,173,41
3398,2,15,0,173,25
3399,0,19,0,173,48
3400,0,20,0,173,2
3401,11,9,0,173,49
3402,6,10,0,173,15
3403,12,8,0,173,18
3404,5,12,0,173,50
3405,2,16,0,173,37
3406,0,21,0,173,60
3407,86,2,4,173,57
3408,67,3,3,173,14
3409,6,11,0,173,63
3410,3,13,0,173,56
3411,0,18,0,173,64
3412,0,17,0,173,65
3413,0,22,0,173,55
3414,0,23,0,173,54
3415,108,1,9,174,30
3416,62,4,1,174,22
3417,24,5,0,174,23
3418,17,7,0,174,35
3419,18,6,0,174,21
3420,3,14,0,174,41
3421,2,15,0,174,25
3422,0,19,0,174,48
3423,0,20,0,174,2
3424,11,9,0,174,49
3425,6,10,0,174,15
3426,12,8,0,174,18
3427,5,12,0,174,50
3428,2,16,0,174,37
3429,0,21,0,174,60
3430,89,2,4,174,57
3431,73,3,3,174,14
3432,6,11,0,174,63
3433,4,13,0,174,56
3434,0,18,0,174,64
3435,0,17,0,174,65
3436,0,22,0,174,55
3437,0,23,0,174,54
70846,36,1,3,74,4
70845,8,9,0,74,22
70844,10,3,1,74,21
11063,0,8,0,175,30
11062,0,7,0,175,68
11061,1,6,0,175,37
11060,2,5,0,175,22
11059,3,4,0,175,21
11058,4,3,0,175,23
11057,6,2,0,175,49
11056,10,1,1,175,56
11075,0,12,0,176,48
11074,0,11,0,176,25
11073,1,9,0,176,44
11072,10,2,1,176,57
11071,6,5,0,176,30
11070,0,10,0,176,68
11069,1,8,0,176,37
11068,2,7,0,176,22
11067,3,6,0,176,21
11066,7,4,0,176,23
11065,10,3,0,176,49
11064,12,1,1,176,56
11094,0,19,0,177,70
11093,0,18,0,177,65
11092,0,16,0,177,69
11091,0,14,0,177,63
11090,1,10,0,177,55
11089,3,9,0,177,71
11088,6,6,0,177,14
11087,0,17,0,177,48
11086,0,15,0,177,25
11085,1,12,0,177,44
11084,10,3,1,177,57
11083,16,1,1,177,30
11082,0,13,0,177,68
11081,1,11,0,177,37
11080,6,7,0,177,22
11079,5,8,0,177,21
11078,7,5,0,177,23
11077,10,4,0,177,49
11076,12,2,1,177,56
11114,0,16,0,178,15
11113,0,17,0,178,70
11112,0,20,0,178,65
11111,0,18,0,178,69
11110,0,15,0,178,63
11109,1,11,0,178,55
11108,3,9,0,178,71
11107,6,7,0,178,14
11106,0,19,0,178,48
11105,1,10,0,178,25
11104,1,13,0,178,44
11103,14,3,1,178,57
11102,26,1,2,178,30
11101,0,14,0,178,68
11100,1,12,0,178,37
11099,6,8,0,178,22
11098,7,6,0,178,21
11097,7,5,0,178,23
11096,13,4,0,178,49
11095,18,2,1,178,56
11134,1,11,0,179,15
11133,0,17,0,179,70
11132,0,20,0,179,65
11131,0,18,0,179,69
11130,0,16,0,179,63
11129,1,13,0,179,55
11128,3,9,0,179,71
11127,12,5,0,179,14
11126,0,19,0,179,48
11125,1,10,0,179,25
11124,1,14,0,179,44
11123,24,2,2,179,57
11122,30,1,2,179,30
11121,0,15,0,179,68
11120,1,12,0,179,37
11119,6,8,0,179,22
11118,7,7,0,179,21
11117,9,6,0,179,23
11116,13,4,0,179,49
11115,21,3,1,179,56
11155,1,16,0,180,64
11154,1,12,0,180,15
11153,0,21,0,180,70
11152,2,10,0,180,65
11151,0,20,0,180,69
11150,0,18,0,180,63
11149,1,15,0,180,55
11148,3,9,0,180,71
11147,12,6,0,180,14
11146,0,19,0,180,48
11145,1,11,0,180,25
11144,1,13,0,180,44
11143,34,1,3,180,57
11142,30,2,2,180,30
11141,0,17,0,180,68
11140,1,14,0,180,37
11139,6,8,0,180,22
11138,13,5,0,180,21
11137,12,7,0,180,23
11136,13,4,0,180,49
11135,25,3,1,180,56
11177,0,22,0,181,41
11176,1,16,0,181,64
11175,1,11,0,181,15
11174,0,21,0,181,70
11173,2,10,0,181,65
11172,0,20,0,181,69
11171,0,18,0,181,63
11170,1,15,0,181,55
11169,3,9,0,181,71
11168,12,7,0,181,14
11167,0,19,0,181,48
11166,1,12,0,181,25
11165,1,13,0,181,44
11164,40,1,3,181,57
11163,32,2,2,181,30
11162,0,17,0,181,68
11161,1,14,0,181,37
11160,10,8,0,181,22
11159,13,6,0,181,21
11158,15,5,0,181,23
11157,23,4,1,181,49
11156,26,3,1,181,56
11199,0,22,0,182,41
11198,2,11,0,182,64
11197,1,12,0,182,15
11196,0,21,0,182,70
11195,2,10,0,182,65
11194,0,20,0,182,69
11193,0,18,0,182,63
11192,1,16,0,182,55
11191,5,9,0,182,71
11190,22,5,1,182,14
11189,0,19,0,182,48
11188,1,13,0,182,25
11187,1,14,0,182,44
11186,40,1,3,182,57
11185,32,2,2,182,30
11184,0,17,0,182,68
11183,1,15,0,182,37
11182,10,8,0,182,22
11181,13,7,0,182,21
11180,19,6,0,182,23
11179,26,4,1,182,49
11178,32,3,1,182,56
11221,0,22,0,183,41
11220,3,11,0,183,64
11219,1,13,0,183,15
11218,0,21,0,183,70
11217,2,12,0,183,65
11216,0,20,0,183,69
11215,0,17,0,183,63
11214,1,16,0,183,55
11213,5,9,0,183,71
11212,28,5,1,183,14
11211,0,19,0,183,48
11210,3,10,0,183,25
11209,1,14,0,183,44
11208,44,1,3,183,57
11207,32,3,2,183,30
11206,0,18,0,183,68
11205,1,15,0,183,37
11204,10,8,0,183,22
11203,13,7,0,183,21
11202,19,6,0,183,23
11201,29,4,1,183,49
11200,42,2,2,183,56
11243,0,22,0,184,41
11242,3,12,0,184,64
11241,1,15,0,184,15
11240,0,21,0,184,70
11239,2,13,0,184,65
11238,0,20,0,184,69
11237,6,9,0,184,63
11236,1,16,0,184,55
11235,5,10,0,184,71
11234,30,5,1,184,14
11233,0,19,0,184,48
11232,3,11,0,184,25
11231,2,14,0,184,44
11230,44,2,3,184,57
11229,32,4,2,184,30
11228,0,18,0,184,68
11227,1,17,0,184,37
11226,10,8,0,184,22
11225,13,7,0,184,21
11224,22,6,0,184,23
11223,33,3,1,184,49
11222,52,1,3,184,56
11265,0,22,0,185,41
11264,3,12,0,185,64
11263,1,15,0,185,15
11262,0,21,0,185,70
11261,2,13,0,185,65
11260,0,20,0,185,69
11259,6,9,0,185,63
11258,1,16,0,185,55
11257,6,10,0,185,71
11256,36,3,1,185,14
11255,0,19,0,185,48
11254,3,11,0,185,25
11253,2,14,0,185,44
11252,54,2,4,185,57
11251,32,5,2,185,30
11250,0,18,0,185,68
11249,1,17,0,185,37
11248,12,8,0,185,22
11247,13,7,0,185,21
11246,22,6,0,185,23
11245,36,4,1,185,49
11244,56,1,3,185,56
11288,0,23,0,186,35
11287,0,22,0,186,41
11286,3,12,0,186,64
11285,1,15,0,186,15
11284,0,19,0,186,70
11283,2,13,0,186,65
11282,0,21,0,186,69
11281,6,10,0,186,63
11280,1,16,0,186,55
11279,7,9,0,186,71
11278,46,3,2,186,14
11277,0,20,0,186,48
11276,3,11,0,186,25
11275,2,14,0,186,44
11274,60,1,4,186,57
11273,32,5,2,186,30
11272,0,18,0,186,68
11271,1,17,0,186,37
11270,12,8,0,186,22
11269,13,7,0,186,21
11268,24,6,0,186,23
11267,40,4,1,186,49
11266,59,2,3,186,56
11311,0,22,0,187,35
11310,0,23,0,187,41
11309,3,12,0,187,64
11308,1,15,0,187,15
11307,0,18,0,187,70
11306,2,13,0,187,65
11305,0,21,0,187,69
11304,10,9,0,187,63
11303,1,16,0,187,55
11302,7,10,0,187,71
11301,48,4,2,187,14
11300,0,20,0,187,48
11299,3,11,0,187,25
11298,2,14,0,187,44
11297,60,1,4,187,57
11296,32,5,2,187,30
11295,0,19,0,187,68
11294,1,17,0,187,37
11293,15,7,0,187,22
11292,13,8,0,187,21
11291,30,6,0,187,23
11290,50,3,2,187,49
11289,60,2,3,187,56
11334,0,23,0,188,35
11333,0,21,0,188,41
11332,3,14,0,188,64
11331,7,11,0,188,15
11330,0,19,0,188,70
11329,12,9,1,188,65
11328,0,22,0,188,69
11327,10,10,0,188,63
11326,1,17,0,188,55
11325,7,12,0,188,71
11324,48,4,2,188,14
11323,1,16,0,188,48
11322,3,13,0,188,25
11321,2,15,0,188,44
11320,62,1,4,188,57
11319,32,6,2,188,30
11318,0,20,0,188,68
11317,1,18,0,188,37
11316,19,7,0,188,22
11315,13,8,0,188,21
11314,33,5,0,188,23
11313,50,3,2,188,49
11312,60,2,3,188,56
11357,0,23,0,189,35
11356,0,21,0,189,41
11355,3,14,0,189,64
11354,7,11,0,189,15
11353,0,19,0,189,70
11352,15,8,1,189,65
11351,0,22,0,189,69
11350,10,10,0,189,63
11349,1,16,0,189,55
11348,7,12,0,189,71
11347,48,4,2,189,14
11346,1,17,0,189,48
11345,3,13,0,189,25
11344,2,15,0,189,44
11343,66,2,4,189,57
11342,38,5,2,189,30
11341,0,20,0,189,68
11340,1,18,0,189,37
11339,21,7,0,189,22
11338,13,9,0,189,21
11337,33,6,0,189,23
11336,51,3,2,189,49
11335,70,1,4,189,56
11380,0,21,0,190,35
11379,0,22,0,190,41
11378,3,14,0,190,64
11377,7,11,0,190,15
11376,0,19,0,190,70
11375,15,8,1,190,65
11374,0,23,0,190,69
11373,10,10,0,190,63
11372,2,15,0,190,55
11371,7,12,0,190,71
11370,48,4,2,190,14
11369,1,17,0,190,48
11368,3,13,0,190,25
11367,2,16,0,190,44
11366,76,1,5,190,57
11365,44,5,2,190,30
11364,0,20,0,190,68
11363,1,18,0,190,37
11362,21,7,0,190,22
11361,13,9,0,190,21
11360,35,6,0,190,23
11359,54,3,2,190,49
11358,74,2,4,190,56
4291,10,1,1,191,57
4292,6,2,0,191,14
4293,4,3,0,191,49
4294,3,4,0,191,56
4295,2,5,0,191,35
4296,1,6,0,191,65
4297,0,7,0,191,25
4298,0,8,0,191,71
4299,0,9,0,191,44
4300,20,1,2,192,57
4301,12,2,0,192,14
4302,6,3,0,192,49
4303,3,6,0,192,56
4304,2,7,0,192,35
4305,1,8,0,192,65
4306,3,5,0,192,25
4307,0,10,0,192,71
4308,0,12,0,192,44
4309,4,4,0,192,30
4310,1,9,0,192,21
4311,0,11,0,192,55
4312,0,13,0,192,76
4313,26,1,2,193,57
4314,13,3,0,193,14
4315,6,5,0,193,49
4316,7,4,0,193,56
4317,2,7,0,193,35
4318,1,10,0,193,65
4319,6,6,0,193,25
4320,0,11,0,193,71
4321,0,12,0,193,44
4322,14,2,1,193,30
4323,1,9,0,193,21
4324,2,8,0,193,55
4325,0,14,0,193,76
4326,0,13,0,193,22
4327,0,15,0,193,15
4328,0,16,0,193,68
4329,0,17,0,193,75
4330,0,18,0,193,73
4331,26,1,2,194,57
4332,23,2,1,194,14
4333,8,5,0,194,49
4334,11,4,0,194,56
4335,5,7,0,194,35
4336,1,10,0,194,65
4337,6,6,0,194,25
4338,0,12,0,194,71
4339,0,14,0,194,44
4340,20,3,1,194,30
4341,1,9,0,194,21
4342,3,8,0,194,55
4343,0,17,0,194,76
4344,0,16,0,194,22
4345,0,18,0,194,15
4346,0,19,0,194,68
4347,0,20,0,194,75
4348,0,21,0,194,73
4349,0,11,0,194,23
4350,0,13,0,194,74
4351,0,15,0,194,63
4352,36,1,3,195,57
4353,29,2,1,195,14
4354,8,6,0,195,49
4355,11,4,0,195,56
4356,6,7,0,195,35
4357,1,10,0,195,65
4358,9,5,0,195,25
4359,0,13,0,195,71
4360,0,15,0,195,44
4361,24,3,1,195,30
4362,1,11,0,195,21
4363,3,8,0,195,55
4364,0,18,0,195,76
4365,2,9,0,195,22
4366,0,16,0,195,15
4367,0,19,0,195,68
4368,0,20,0,195,75
4369,0,21,0,195,73
4370,0,12,0,195,23
4371,0,14,0,195,74
4372,0,17,0,195,63
4373,46,1,4,196,57
4374,29,2,1,196,14
4375,8,6,0,196,49
4376,15,4,0,196,56
4377,8,7,0,196,35
4378,1,12,0,196,65
4379,9,5,0,196,25
4380,0,15,0,196,71
4381,0,17,0,196,44
4382,24,3,1,196,30
4383,7,8,0,196,21
4384,3,10,0,196,55
4385,0,20,0,196,76
4386,2,11,0,196,22
4387,0,18,0,196,15
4388,0,21,0,196,68
4389,0,19,0,196,75
4390,0,22,0,196,73
4391,0,14,0,196,23
4392,0,16,0,196,74
4393,3,9,0,196,63
4394,1,13,0,196,64
4395,46,1,4,197,57
4396,29,3,1,197,14
4397,8,7,0,197,49
4398,19,4,0,197,56
4399,8,8,0,197,35
4400,1,12,0,197,65
4401,12,6,0,197,25
4402,0,17,0,197,71
4403,0,20,0,197,44
4404,34,2,2,197,30
4405,13,5,0,197,21
4406,3,11,0,197,55
4407,1,14,0,197,76
4408,4,9,0,197,22
4409,0,21,0,197,15
4410,0,22,0,197,68
4411,0,15,0,197,75
4412,0,18,0,197,73
4413,0,16,0,197,23
4414,0,19,0,197,74
4415,3,10,0,197,63
4416,1,13,0,197,64
4417,50,1,4,198,57
4418,30,3,1,198,14
4419,8,8,0,198,49
4420,25,4,0,198,56
4421,11,7,0,198,35
4422,1,12,0,198,65
4423,14,5,0,198,25
4424,0,17,0,198,71
4425,0,20,0,198,44
4426,44,2,3,198,30
4427,13,6,0,198,21
4428,3,11,0,198,55
4429,1,14,0,198,76
4430,4,9,0,198,22
4431,0,21,0,198,15
4432,0,22,0,198,68
4433,0,15,0,198,75
4434,0,18,0,198,73
4435,0,16,0,198,23
4436,0,19,0,198,74
4437,3,10,0,198,63
4438,1,13,0,198,64
4439,0,23,0,198,50
4440,56,1,4,199,57
4441,30,3,1,199,14
4442,8,8,0,199,49
4443,29,4,0,199,56
4444,11,7,0,199,35
4445,1,12,0,199,65
4446,17,5,0,199,25
4447,0,17,0,199,71
4448,0,20,0,199,44
4449,54,2,4,199,30
4450,15,6,0,199,21
4451,3,11,0,199,55
4452,1,15,0,199,76
4453,4,9,0,199,22
4454,0,22,0,199,15
4455,0,21,0,199,68
4456,0,16,0,199,75
4457,0,18,0,199,73
4458,1,13,0,199,23
4459,0,19,0,199,74
4460,3,10,0,199,63
4461,1,14,0,199,64
4462,0,23,0,199,50
4463,66,1,5,200,57
4464,36,3,1,200,14
4465,8,8,0,200,49
4466,32,4,0,200,56
4467,12,7,0,200,35
4468,1,13,0,200,65
4469,17,5,0,200,25
4470,0,16,0,200,71
4471,0,21,0,200,44
4472,58,2,4,200,30
4473,15,6,0,200,21
4474,3,11,0,200,55
4475,1,15,0,200,76
4476,4,9,0,200,22
4477,0,20,0,200,15
4478,0,22,0,200,68
4479,0,17,0,200,75
4480,0,18,0,200,73
4481,3,12,0,200,23
4482,0,19,0,200,74
4483,3,10,0,200,63
4484,1,14,0,200,64
4485,0,23,0,200,50
4486,76,1,6,201,57
4487,42,3,1,201,14
4488,8,8,0,201,49
4489,32,4,0,201,56
4490,16,6,0,201,35
4491,1,14,0,201,65
4492,17,5,0,201,25
4493,3,11,0,201,71
